movieId,averageRating,numVotes,title,genres
157296,7.3,228425,Finding Dory (2016),Adventure|Animation|Comedy
157298,6.2,1388,My Super Psycho Sweet 16 (2009),Horror
157312,5.4,41435,The Boss (2016),Comedy
157318,7.8,52222,Perfect Strangers (2016),Comedy|Drama
157322,6.7,138,The Sixth (1983),(no genres listed)
157326,6.3,33793,Bastille Day (2016),Action
157332,6.4,4785,Ghayal Once Again (2016),(no genres listed)
157334,6.7,2016,Goodbye Mr. Loser (2015),Comedy|Romance
157338,6.9,48572,Free State of Jones (2016),Action|Drama|Thriller
157340,6.3,76439,The Angry Birds Movie (2016),Animation|Comedy
157342,5.4,1929,Embers (2015),Sci-Fi
157346,4.3,854,Cherry Tree (2015),Horror
157350,6.5,368,Above and Below (2015),Documentary
157352,6.2,2697,The Cutting Edge 3: Chasing the Dream (2008),Comedy|Drama|Romance
157359,3.9,740,Reverb (2007),Horror
157361,7.6,15337,Tickled (2016),Documentary
157363,6.9,496,Aladdin and His Magic Lamp (1967),Adventure|Children|Romance
157365,7.2,1112,Old Man Khottabych (1956),Adventure|Children|Fantasy
157371,4.3,771,Decay (2015),Drama|Horror|Thriller
157373,8.6,2437,It's Such a Beautiful Day (2011),Animation|Comedy|Drama
157375,6.1,1317,The Cutting Edge: Fire & Ice (2010),Drama|Romance
157385,5.5,2710,Geezer (2016),Comedy|Drama
157387,4.6,3082,Paradox (2016),Action|Sci-Fi
157403,6.3,4456,Love Is in the Air (2013),Comedy|Romance
157405,6.5,1936,Single By Contract (2010),Comedy|Romance
157407,5.4,12608,I Am Wrath (2016),Action|Crime|Drama|Thriller
157417,5.8,1245,Laughing Gas (1914),Comedy
157428,5.8,892,Brand: A Second Coming (2015),Documentary
157432,4.6,7977,Precious Cargo (2016),Action|Crime
157445,4.8,531,Ghost of Dragstrip Hollow (1959),Comedy|Horror
157492,7.4,373,Russell Howard Live: Dingledodies (2009),Comedy
157494,7.6,374,Russell Howard: Right Here Right Now (2011),Comedy
157496,7.3,569,Russell Howard: Live (2008),Comedy
157498,8.2,66745,11.22.63 (2016),Drama|Thriller
157551,7.2,6090,Billa (2007),Action|Romance|Thriller
157553,7.0,8349,Arrambam (2013),Action|Drama|Thriller
157555,7.3,7659,Yennai Arindhaal (2015),Action|Drama|Romance|Thriller
157557,7.6,12193,Mankatha (2011),Action|Thriller
157559,6.2,5602,Vedhalam (2015),Action|Children
157561,8.4,15115,Thani Oruvan (2015),Action|Thriller
157563,8.0,3247,Indru Netru Naalai (2015),Comedy|Sci-Fi
157565,7.6,1132,Rajathandhiram (2015),Comedy|Crime|Drama|Romance|Thriller
157567,7.3,3278,Naanum Rowdydhaan (2015),Action|Comedy|Drama|Romance
157569,7.1,10736,Al Final del Túnel (2016),Thriller
157571,5.5,957,Penumbra (2012),Horror|Thriller
157573,7.1,1749,Thoonga Vanam (2015),Action|Crime|Thriller
157575,6.5,6615,Veeram (2014),Action
157577,8.1,4715,Deiva Thirumagal (2011),Children|Drama
157583,7.9,1649,Engeyum Eppodhum (2011),Drama
157585,8.2,2529,Anjali (1990),Children|Drama
157587,7.9,2044,Vaali (1999),Romance
157589,7.1,1382,Villan (2002),Action|Crime
157591,7.2,1917,Dheena (2001),Action
157593,7.1,2466,Citizen (2001),Action|Crime|Drama
157595,7.3,1342,Amarkalam (1999),Action|Drama|Romance
157597,7.2,866,Mugavari (2000),Drama|Romance
157599,7.6,857,Aasai (1995),Action|Romance
157601,7.5,915,Kadhal Kottai (1996),Romance
157609,7.8,205,Sonic Youth: Corporate Ghost (2004),(no genres listed)
157629,6.9,346,A Barefoot Dream (2010),Drama
157631,7.4,1796,A Man Who Was Superman (2008),Comedy|Drama
157667,5.7,31076,Mother's Day (2016),Comedy
157671,6.2,11067,Manhattan Night (2016),Mystery|Thriller
157673,6.4,2740,Die Wolke (2006),Sci-Fi|Thriller
157675,7.5,719,Micro Men (2009),Drama
157679,6.1,1900,Alley Cats Strike (2000),Children|Comedy|Drama
157681,5.8,1586,Gotta Kick It Up (2002),Comedy|Drama
157683,6.4,1749,What We Do Is Secret (2008),Drama
157687,6.3,147,You're Under Arrest: The Movie (1999),Action|Animation|Drama|Thriller
157691,6.9,646,Tenchi the Movie 2: The Daughter of Darkness (1997),Animation|Fantasy|Sci-Fi
157699,7.3,128570,Snowden (2016),Drama|Thriller
157721,6.4,1040,Armitage: Dual Matrix (2002),Action|Adventure|Animation|Sci-Fi|Thriller
157729,6.9,193,Slayers Premium (2001),Adventure|Animation|Comedy|Fantasy
157737,6.8,64,Gensou Maden Saiyuuki - The Movie - Requiem (2001),(no genres listed)
157749,6.7,981,Fatal Fury: The Motion Picture (1994),Action|Animation
157751,6.5,96,Mobile Suit Gundam: The 08th MS Team - Miller's Report (1998),Action|Animation|Sci-Fi|War
157753,4.6,149,Gundress (1999),Action|Animation|Sci-Fi
157757,7.1,405,Slayers Return (1996),Adventure|Animation|Comedy|Fantasy
157759,7.4,411,Ranma ½: One Flew Over the Kuno's Nest (1994),(no genres listed)
157761,6.5,225,Martian Successor Nadesico: The Motion Picture - Prince of Darkness (1998),(no genres listed)
157763,5.0,196,Sword for Truth (1990),Animation|Horror
157765,7.1,380,Slayers Great (1997),Adventure|Animation|Comedy|Fantasy
157767,7.0,163,Slayers Gorgeous (1998),Adventure|Animation|Comedy|Fantasy
157769,6.9,769,Slayers: The Motion Picture (1995),Adventure|Animation|Comedy|Fantasy
157771,7.1,656,Tenchi Forever! (1999),Animation|Drama|Fantasy
157773,6.0,138,the Weathering Continent (1992),Animation|Fantasy
157775,7.2,1331,Tenchi Muyô! In Love (1996),Animation|Comedy
157777,7.0,1592,Karas: The Prophecy (2005),Action|Adventure|Animation|Fantasy|Sci-Fi
157779,6.4,155,Zone of the Enders: Idolo (2001),Animation|Sci-Fi
157781,7.2,280,Yukikaze (2002),(no genres listed)
157783,4.8,411,Sin: The Movie (2000),Animation|Sci-Fi
157785,7.3,690,Gunsmith Cats: Bulletproof! (1995),Action|Animation
157787,6.6,142,.hack Liminality: In the Case of Mai Minase,(no genres listed)
157793,8.2,3687,Samurai X : Reflection (2001),Action|Animation|Drama
157795,6.9,478,New Dominion Tank Police (1993),(no genres listed)
157797,5.8,18590,Special Correspondents (2016),Comedy
157799,4.7,188,Battle Arena Toshinden (1996),Action|Animation
157801,6.9,1049,Blue Submarine No. 6 (1998),Action|Animation|Sci-Fi
157803,5.6,616,Kite Liberator (2008),Animation|Thriller
157805,7.3,380,Freedom (2006),Adventure|Animation|Romance|Sci-Fi
157807,6.1,90,Labyrinth of Flames (2000),Action|Comedy
157809,6.9,57,Animation Runner Kuromi (2001),(no genres listed)
157811,6.7,31,Animation Runner Kuromi 2 (2004),(no genres listed)
157813,6.9,334,Megazone 23 (1985),(no genres listed)
157815,7.2,271,3x3 Eyes: Legend of the Divine Demon (1995),(no genres listed)
157817,6.1,194,Ruin Explorers (1995),(no genres listed)
157819,6.7,152,Megazone 23 III (1989),(no genres listed)
157821,5.3,189,Legend of Lemnear (1987),Adventure|Animation|Fantasy|Sci-Fi
157823,4.6,25,Very Private Lesson (1998),Animation|Comedy
157825,4.8,356,M.D. Geist II: Death Force (1996),Action|Animation|Sci-Fi
157827,5.8,542,Agent Aika (1997),Action|Adventure|Sci-Fi
157829,5.3,676,M.D. Geist (1986),Action|Animation|Sci-Fi
157831,5.7,137,Galerions Rion (2004),Action|Horror|Sci-Fi
157833,7.4,667,3x3 Eyes (1991),(no genres listed)
157835,5.3,4032,Sacrifice (2016),Thriller
157837,6.8,765,Angel Cop (1989),Animation|Crime|Sci-Fi
157839,6.1,147,Outlanders (1986),Animation|Comedy|Sci-Fi
157841,5.7,47,Gestalt (1997),Adventure|Animation|Comedy|Fantasy
157843,5.9,14,Saber Marionette R (1995),Comedy|Sci-Fi
157847,6.2,3803,Being Charlie (2016),(no genres listed)
157849,6.0,1239,Buddymoon (2016),(no genres listed)
157851,7.3,4567,Team Foxcatcher (2016),Documentary
157853,6.8,1675,Patton Oswalt: Talking for Clapping (2016),Comedy
157865,5.6,9483,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi
157875,8.0,707,The Beatles: The First U.S. Visit (1991),(no genres listed)
157881,5.1,9616,Holidays (2016),Comedy|Horror
157891,5.8,2170,Lust for a Vampire (1971),Horror
157893,6.8,201,Everything's Cool (2007),Documentary
157957,6.0,435,Short Fuse (2016),Action|Thriller
157959,5.5,6588,Term Life (2016),Crime|Drama
157961,5.5,9975,Synchronicity (2015),Mystery|Sci-Fi|Thriller
157967,8.0,288,The Gits (2008),(no genres listed)
157995,4.7,3771,Lucky Luke (2009),Adventure|Comedy|Western
157997,6.3,2357,Tintin and the Lake of Sharks (1972),Adventure|Animation|Children|Mystery
158003,8.1,1386,The Long Recess (1972),Comedy|Romance
158019,5.7,654,First Response (2015),Action|Drama|Thriller
158027,6.9,183,SORI: Voice from the Heart (2016),Drama|Sci-Fi
158035,8.2,1588,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy
158053,7.4,995,One Way or Another (1976),Drama
158070,7.8,3979,Destino (2003),Animation
158076,7.2,551,Crows (1995),Drama
158090,6.5,827,Curry and Pepper (1990),Action|Comedy
158092,8.2,1529,Magnetic Rose (1995),Animation|Sci-Fi
158107,5.6,293,Divine Access (2015),(no genres listed)
158155,6.2,599,Dark Secrets: Inside Bohemian Grove (2000),Documentary
158157,7.8,1618,Little Forest: Winter/Spring (2015),Drama
158159,7.1,323,The Nostalgist (2014),Action|Adventure|Fantasy|Sci-Fi
158182,6.2,612,Noma: My Perfect Storm (2015),Documentary
158238,7.4,261453,The Nice Guys (2016),Crime|Mystery|Thriller
158248,7.8,482,Gourmet Club (2004),Comedy
158250,7.2,1388,Maigret Lays a Trap (Maigret tend un piège) (1958),Crime|Drama|Mystery
158258,8.3,1121,The Battle of Chile - Part 1 (1975),Documentary
158260,6.1,38480,A Hologram for the King (2015),Comedy|Drama
158264,8.2,892,The Battle of Chile - Part 2 (1977),Documentary
158266,7.9,724,The Battle of Chile - Part 3 (1979),Documentary
158270,8.2,1748,Monty Python's Fliegender Zirkus (1971),Comedy
158282,6.2,10007,Billa II (2012),Action
158284,7.5,11964,Ghajini (2005),Action|Drama|Mystery|Thriller
158286,6.8,4972,Singam (2010),Action|Comedy|Crime|Drama
158288,7.3,1480,Saamy (2003),Action|Drama
158290,8.0,4381,Kaakha Kaakha (2003),Action|Crime|Thriller
158292,6.2,9403,7aam Arivu (2011),(no genres listed)
158294,6.9,2262,Sillunu Oru Kaadhal (2006),Children|Romance
158296,8.2,13163,Anniyan (2005),Action|Drama|Thriller
158298,8.4,4561,Pithamagan (2003),Action
158304,5.5,1838,Sorry if I Want to Marry You (2010),Comedy|Drama|Romance
158306,6.3,475,"Jasper, Texas (2003)",Drama|Horror
158308,7.4,827,"Burzynski, the Movie (2010)",Documentary
158310,7.7,3925,Chris Rock: Kill the Messenger (2008),Comedy
158312,8.2,77,Citizen King,(no genres listed)
158314,7.7,2931,Daniel Tosh: Completely Serious (2007),Comedy
158316,7.6,2218,Daniel Tosh: Happy Thoughts (2011),Comedy
158318,7.2,82,Dave Attell's Insomniac Tour: Uncensored! (2005),Comedy
158320,6.7,351,Koch Brothers Exposed (2012),Documentary
158322,7.4,253,Lisa Lampanelli: Take It Like a Man (2005),Comedy
158324,7.7,270,Soundtrack for a Revolution (2009),Documentary
158328,6.3,257,The Third Jihad (2008),Documentary
158332,5.6,264,Attack on the Pin-Up Boys (2007),Comedy
158336,6.8,6936,200 Pounds Beauty (2006),Comedy|Drama|Romance
158354,6.1,955,NANA 2 (2006),Drama
158372,3.4,1516,Zombie Night (2013),Horror
158376,5.6,1350,True Confessions of a Hollywood Starlet (2008),Children|Comedy|Drama
158382,6.1,7456,The Family Fang (2016),Drama
158386,7.5,681,Legion of the Black (2012),(no genres listed)
158392,3.9,710,"Gangsters, Guns and Zombies (2012)",Horror
158394,6.1,1465,The Lady Vanishes (2013),Drama|Thriller
158398,7.6,2164,World of Glory (1991),Comedy
158402,6.7,4420,The Crew (2016),Action
158404,5.8,4077,Nova Zembla (2011),Drama
158408,6.3,11793,Ajab Prem Ki Ghazab Kahani (2009),Comedy|Drama|Romance
158412,5.1,3761,Zapped (2014),Children|Comedy|Fantasy|Romance
158414,7.1,2658,East Side Sushi (2014),Drama
158416,7.1,146,Crazy Wisdom (2011),Documentary
158428,5.0,15757,Alvin and the Chipmunks: The Road Chip (2015),Adventure|Animation|Children|Comedy
158491,8.0,870,Stretch and Bobbito: Radio That Changed Lives (2015),Documentary
158510,7.2,2087,To the Ends of the Earth (2005),Drama
158518,5.5,718,Under the Gun (2016),Documentary
158528,6.3,114347,The Shallows (2016),Drama|Thriller
158530,5.0,18225,Leatherface (2016),Horror
158534,7.1,271,Delhi Dance (2012),Drama
158538,8.6,4834,Into the Universe with Stephen Hawking (2010),Documentary
158553,5.5,244,The Gypsy and the Gentleman (1958),(no genres listed)
158575,6.6,3688,A Royal Christmas (2014),Children|Romance
158581,5.8,1792,My Beloved Bodyguard (2016),Action|Adventure|Drama
158589,8.4,8196,Dead Cold (2002),Comedy
158603,8.4,5819,The Professional (2003),Comedy|Drama
158619,3.8,1804,The Faith of Anna Waters (2016),Drama|Horror|Mystery|Thriller
158651,7.6,2754,The Truth (1960),Drama
158685,3.5,463,Deathlands (2003),Sci-Fi
158687,3.0,295,The Dead the Damned and the Darkness (2014),Action|Horror|Thriller
158691,5.3,22871,Kick (2014),Action|Comedy|Romance
158697,6.6,9215,Aitraaz (2004),Documentary|Drama|Thriller
158707,5.1,1767,Chariot (2013),Drama|Thriller
158709,6.9,729,The Search for Freedom (2015),Adventure|Documentary
158711,5.8,2120,Boy 7 (2015),Action|Sci-Fi|Thriller
158713,3.4,798,Zombieworld (2015),Horror
158715,2.4,433,The One Warrior (2011),Action|Adventure|Fantasy
158717,3.4,971,Basilisk: The Serpent King (2006),Action|Horror|Sci-Fi
158719,5.2,267,Sams in Gefahr (2003),Children
158721,5.9,2104,Gen-X Cops (1999),Action|Comedy|Thriller
158725,7.5,6211,The Marathon (2012),Comedy|Drama
158727,5.6,5329,Big Driver (2014),Crime|Mystery|Thriller
158731,4.3,501,Kony 2012 (2012),Documentary
158743,8.4,1703,Occupation 101 (2006),Documentary
158751,7.5,215,Carb-Loaded: A Culture Dying to Eat (2014),Documentary
158765,7.6,286,Why Beauty Matters (2009),(no genres listed)
158775,6.6,416,Socialphobia (2015),Drama|Mystery|Thriller
158777,6.3,432,A Little Game (2014),Adventure|Children
158783,8.1,97611,The Handmaiden (2016),Drama|Romance|Thriller
158805,6.8,371,Moses and Aaron (1975),(no genres listed)
158807,7.5,699,Paths of the Soul (2015),(no genres listed)
158813,6.2,87000,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy
158817,6.7,1412,Valentine Ever After (2016),Romance
158821,6.2,1103,Midnight Masquerade (2014),Romance
158823,6.4,2017,Bridal Wave (2015),Romance
158825,6.6,2118,Surprised by Love (2015),Romance
158827,6.9,2520,All of My Heart (2015),Romance
158830,6.4,73834,The BFG (2016),Children|Fantasy
158832,7.3,224,The Store (1983),Documentary
158842,6.7,11510,My Scientology Movie (2016),Documentary
158844,7.1,992,Louis Theroux: Transgender Kids (2015),Documentary
158846,7.7,995,Louis Theroux: By Reason of Insanity (2015),Documentary
158848,7.7,1190,Louis Theroux: Extreme Love - Autism (2012),Documentary
158850,7.2,893,Louis Theroux: America's Most Dangerous Pets (2011),Documentary
158852,7.3,973,Louis Theroux: The Ultra Zionists (2011),Documentary
158854,7.2,643,Louis Theroux: Law and Disorder in Lagos (2010),(no genres listed)
158856,7.4,1283,Louis Theroux: America's Medicated Kids (2010),Documentary
158858,7.4,1839,A Place For Paedophiles (2009),Documentary
158860,7.5,882,Louis Theroux: Law and Disorder in Philadelphia (2008),(no genres listed)
158862,7.1,975,Louis Theroux's African Hunting Holiday (2008),(no genres listed)
158864,7.7,1817,Louis Theroux: Behind Bars (2008),(no genres listed)
158866,7.3,1299,Louis Theroux: Under The Knife (2007),Documentary
158868,7.4,1189,Louis Theroux: Gambling in Las Vegas (2007),Documentary
158870,5.9,2719,The Monkey King the Legend Begins,Action|Adventure|Fantasy
158872,6.1,168659,Sausage Party (2016),Animation|Comedy
158876,5.1,7180,Singh is Bling (2015),Action|Comedy
158880,6.1,1903,Love by Chance (2016),Romance
158886,6.5,1712,All Things Valentine (2016),Comedy|Romance
158888,6.0,1683,Dater's Handbook (2016),Comedy|Drama|Romance
158894,6.8,2622,Love on the Sidelines (2016),Comedy|Romance
158896,6.6,1020,Love's Complicated (2016),Comedy|Drama|Romance
158898,6.5,985,Love in Paradise (2016),Romance
158902,6.9,1148,Love on the Air (2015),Romance
158906,6.4,2180,A Novel Romance (2015),Comedy|Drama|Romance
158914,6.1,961,Perfect on Paper (2014),Comedy|Romance
158916,5.2,1063,When Sparks Fly (2014),Comedy|Romance
158922,5.9,1243,A Ring by Spring (2014),Comedy|Romance
158930,6.8,2722,Snow Bride (2013),Children
158934,5.6,606,Be My Valentine (2013),Romance
158940,6.6,3203,A Bride for Christmas (2012),Comedy
158942,6.5,1731,Hitched for the Holidays (2012),Romance
158956,5.7,12589,Kill Command (2016),Action|Horror|Sci-Fi
158958,7.5,894,Pollyanna (2003),Children|Drama
158962,6.2,10733,The Eyes of My Mother (2016),Drama|Horror
158966,7.9,175555,Captain Fantastic (2016),Drama
158970,8.6,383,Alone in the Wilderness Part II (2011),Documentary
158972,7.4,41695,Toni Erdmann (2016),Drama
158974,6.9,8763,Neruda (2016),Drama
158980,7.3,247,The Magic City (1955),Drama
159000,7.1,1937,My Beautiful Broken Brain (2016),Documentary
159002,6.2,205,Mission Impossible: Samurai (2014),Comedy
159024,6.5,2360,The Scandalous Lady W (2015),Drama
159028,4.1,2402,The Philadelphia Experiment (2012),Adventure|Mystery|Sci-Fi|Thriller
159046,5.4,746,Second Nature (2003),Action|Drama|Mystery|Sci-Fi|Thriller|War
159061,7.5,43255,The Wailing (2016),Mystery|Thriller
159077,6.3,11277,The Meddler (2016),Comedy|Drama
159089,6.9,673,I Am Thor (2015),Documentary
159093,6.5,234513,Now You See Me 2 (2016),Action|Comedy|Thriller
159099,4.6,595,The Masked Saint (2016),Action|Crime
159101,7.1,385,Colin Quinn: Unconstitutional (2015),(no genres listed)
159107,8.5,828,Bill Hicks: Totally Bill Hicks (1994),Comedy
159111,4.2,2797,The Curse of Sleeping Beauty (2016),Fantasy|Mystery|Thriller
159121,7.8,733,Another State of Mind (1984),Documentary
159131,6.2,575,Emperor Tomato Ketchup (1971),Drama
159139,7.1,154,Anarchism in America (1983),Documentary
159143,7.4,1293,Dennis (2007),(no genres listed)
159151,6.7,1059,Ten Years (2015),Drama
159153,6.0,505,The Land Before Time XIV: Journey of the Brave (2016),Adventure|Animation|Children
159155,6.2,1559,The Division: Agent Origins (2016),Action
159157,5.7,903,Remainder (2015),Drama
159161,7.5,5284,Ali Wong: Baby Cobra (2016),(no genres listed)
159163,6.8,5529,The Other Side of the Wind (2016),Comedy|Drama
159169,5.7,1475,Crush the Skull (2015),Comedy|Horror|Thriller
159177,7.0,2794,King Jack (2015),Adventure
159185,7.3,393,"Extraordinary Voyage, The (2011)",Documentary
159187,5.9,680,Pieces of Talent (2012),Horror|Thriller
159191,7.1,27138,Julieta (2016),Drama
159193,6.6,67264,Café Society (2016),Comedy|Drama|Romance
159195,7.9,49438,"I, Daniel Blake (2016)",Drama
159199,7.2,1804,War and Peace (2007),(no genres listed)
159207,6.1,2009,Gulaab Gang (2014),Action|Drama
159211,4.5,1225,Slightly Single in L.A. (2013),Comedy|Romance
159223,5.0,2802,The Pack (2016),Horror|Thriller
159233,6.7,1368,My Skinny Sister (2015),Drama
159243,5.5,853,Alena (2015),Horror
159247,5.1,16,Flogsta Heaven (2015),Documentary
159249,6.1,994,Girls Lost (2016),Drama
159253,5.1,164,Miraklet i Viskan (2015),Drama
159257,6.2,84,6A,(no genres listed)
159271,7.3,1619,Life in a Fishbowl (2014),Drama
159295,6.4,9,Havet stiger (1990),(no genres listed)
159313,6.0,699,Pyromaniac (2016),(no genres listed)
159331,6.7,955,Falling Sky (2002),Comedy|Drama
159335,6.4,529,Grand Hotel (2016),(no genres listed)
159415,7.0,99933,Swiss Army Man (2016),Comedy|Drama|Romance
159419,6.6,2121,A Violent Prosecutor (2016),Comedy|Crime
159427,6.4,4832,Already Tomorrow in Hong Kong (2015),Comedy|Romance
159435,6.1,1147,I Married Who? (2012),Comedy
159439,7.0,3946,The Count of Monte-Cristo (1974),Action|Adventure|Drama
159441,5.7,37181,The Do-Over (2016),Comedy
159447,6.2,36435,Before I Wake (2016),Horror|Thriller
159451,7.3,11418,Graduation (2016),Drama
159462,5.1,3215,The Video Dead (1987),Horror
159484,5.2,4375,Life on the Line (2016),Action
159540,2.3,3355,The Blade Master (1982),Action|Adventure|Fantasy
159606,7.7,21568,Kapoor and Sons (2016),Drama
159608,7.2,977,Gates of the Night (1946),Drama|Fantasy|Mystery|Romance
159614,6.1,8548,The Ones Below (2015),Thriller
159622,3.2,1815,8213: Gacy House (2010),Crime|Horror|Mystery
159624,2.5,1273,11/11/11 (2011),Horror|Thriller
159626,3.3,2111,Zoombies (2016),Action|Horror|Sci-Fi
159636,4.4,150,Holidaze: The Christmas That Almost Didn't Happen (2006),Animation|Children
159654,3.0,772,Knock Knock (2007),Horror
159658,7.6,733,A Performance of Macbeth (1979),Drama
159690,6.0,81266,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy
159692,7.1,3306,The Good Witch (2008),Children|Drama|Fantasy
159696,4.4,13414,The Darkness (2016),Horror|Thriller
159717,7.3,53258,The Fundamentals of Caring (2016),Drama
159719,7.0,2519,Inside Men (2015),Crime|Drama
159721,5.9,285,Brexit: The Movie (2016),Documentary
159725,4.8,1969,A Knight in Camelot (1998),Adventure|Children|Comedy|Fantasy|Sci-Fi
159731,7.0,871,BECK (2010),Drama
159755,6.7,51217,Popstar: Never Stop Never Stopping (2016),Comedy
159769,5.6,1323,Bullet to Beijing (1995),Action|Drama|Thriller
159771,7.7,2905,Tab Hunter Confidential (2015),Documentary
159779,6.3,607,A Midsummer Night's Dream (2016),(no genres listed)
159784,6.2,1605,United States of Love (2016),Drama
159789,4.9,813,Marguerite & Julien (2015),(no genres listed)
159799,4.4,1388,Dark Signal (2016),Horror
159811,8.0,2262,The Bremen Town Musicians (1969),Animation|Drama|Fantasy
159813,4.5,6079,Urge (2015),Thriller
159817,9.4,159600,Planet Earth (2006),Documentary
159819,9.1,36543,Life (2009),Documentary
159827,7.3,12425,All the Way (2016),Drama
159849,8.4,7713,Bo Burnham: Make Happy (2016),Comedy
159858,7.3,212758,The Conjuring 2 (2016),Horror
159915,6.9,2004,The Final Master (2015),Action|Drama
159917,7.6,9437,Weiner (2016),Documentary
159944,6.8,2620,The Dresser (2015),Drama
159970,6.4,5182,Never Back Down: No Surrender (2016),Action|Drama
159972,4.8,8010,Approaching the Unknown (2016),Drama|Sci-Fi|Thriller
159976,7.2,15302,Pelé: Birth of a Legend (2016),Drama
159996,6.4,457,Days of Youth (1929),Comedy|Romance
160010,7.5,1840,(Dis)Honesty: The Truth About Lies (2015),Documentary
160012,2.7,2701,Andron (2016),Action|Sci-Fi
160018,7.0,1436,Comment c'est loin (2015),Comedy
160020,7.0,3823,The Witness (2016),Documentary
160080,5.2,196868,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi
160090,3.3,446,The Caretaker (2008),Horror
160092,4.2,2319,The Condemned 2 (2015),Action
160100,6.5,1176,Café. Waiting. Love (2014),Comedy|Romance
160104,4.0,606,Ribbit (2014),Adventure|Animation|Children|Comedy
160110,6.7,2739,Multiple Maniacs (1970),Comedy|Crime|Horror
160112,4.3,23828,Cell (2016),Horror|Sci-Fi
160114,5.8,3748,Gridlocked (2015),Action
160128,6.7,475,Doomsdays (2013),(no genres listed)
160137,7.0,103,Hitler - Never Heard of Him (1963),Documentary
160139,5.2,3110,The Funhouse Massacre (2015),Horror
160141,3.3,461,Girl in Woods (2016),Drama|Horror|Thriller
160145,5.9,4444,The Corpse of Anna Fritz (2015),Drama|Thriller
160147,5.5,1943,Mythica: The Necromancer (2015),Action|Adventure|Fantasy
160149,5.4,5460,Complete Unknown (2016),Drama
160155,7.0,2052,Hidden Away (2014),Drama|Romance
160161,5.5,2443,Bang Gang (A Modern Love Story) (2016),Drama
160165,6.4,1192,Intruders (1992),Horror|Sci-Fi
160169,3.3,1423,The Asian Connection (2016),Action
160173,5.3,607,Vares: Tango of Darkness (2012),(no genres listed)
160175,5.4,892,Vares - The Girls of April (2011),Crime
160177,5.3,764,Garter Snake (2011),Action|Crime
160185,6.2,1378,Gangnam Blues (2015),Action|Crime|Thriller
160187,5.3,8557,Blackway (2015),Thriller
160189,7.4,2301,To Catch a Killer (1992),Crime|Drama|Thriller
160201,7.2,7909,La pazza gioia (2016),Comedy|Drama
160203,5.7,2566,Styria (2013),Fantasy|Horror|Mystery|Thriller
160205,7.7,2199,Life Feels Good (2013),Drama
160207,6.6,2547,Fasten Your Seatbelts (2014),Comedy|Drama
160209,7.9,2660,The Resurrection of Jake the Snake (2015),Documentary
160271,6.3,150966,Central Intelligence (2016),Action|Comedy
160279,7.8,5770,Dasvidaniya (2008),Drama
160289,8.9,16339,O.J.: Made in America (2016),Documentary
160297,3.5,695,Ragin Cajun Redneck Gators (2013),Horror|Sci-Fi|Thriller
160301,7.8,25111,Udta Punjab (2016),Crime|Drama|Thriller
160317,7.9,6879,Roots (2016),(no genres listed)
160319,7.1,1563,We are Twisted Fucking Sister! (2016),Documentary
160333,7.5,1995,Clock Cleaners (1937),Animation
160335,7.9,2757,The Band Concert (1935),Animation
160360,7.0,341,How to Let Go of the World and Love All the Things Climate Can't Change (2016),Documentary
160394,6.5,722,Gayby Baby (2015),(no genres listed)
160400,6.6,16905,Genius (2016),Drama
160416,8.0,853,Fantastic Lies (2016),Documentary
160418,6.2,628,IP5: The Island of Pachyderms (1992),Drama
160420,8.2,2216,Thithi (2015),(no genres listed)
160426,3.5,1049,Internet Famous (2016),(no genres listed)
160428,4.7,2512,DEAD RISING : ENDGAME,(no genres listed)
160436,7.3,10873,Te3n (2016),Thriller
160438,6.6,200485,Jason Bourne (2016),Action
160446,7.1,1904,Khichdi: The Movie (2010),Children|Comedy
160454,7.7,15464,Oye Lucky! Lucky Oye! (2008),Action|Comedy
160456,7.5,4806,Phas Gaye Re Obama (2010),Comedy|Crime
160462,7.8,5688,Stanley's Tiffin Box (2011),Children|Comedy
160474,6.0,2649,Adventures in Babysitting (2016),Comedy
160533,6.2,2580,Adult Life Skills (2016),Comedy|Drama
160553,7.4,4531,De Palma (2016),Documentary
160555,7.4,11809,Raman Raghav 2.0 (2016),Crime|Thriller
160557,6.1,3600,Septembers of Shiraz (2015),Drama|Thriller
160559,6.7,11679,Minimalism: A Documentary About the Important Things (2016),Documentary
160563,6.2,158037,The Legend of Tarzan (2016),Action|Adventure
160565,6.0,85929,The Purge: Election Year (2016),Action|Horror|Sci-Fi
160567,6.0,79321,Mike & Dave Need Wedding Dates (2016),Comedy
160569,5.7,53306,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy
160571,6.3,108873,Lights Out (2016),Horror
160573,6.7,51975,Pete's Dragon (2016),Adventure|Children|Fantasy
160575,5.4,1247,Mythica: The Iron Crown (2016),Fantasy
160581,5.8,9243,The Duel (2016),Action|Drama|Western
160590,8.4,858,Survive and Advance (2013),(no genres listed)
160598,5.3,3629,The Mutilator (1985),Horror
160608,6.7,7531,I'm for the Hippopotamus (1979),Action|Adventure|Comedy
160638,7.0,1822,The Throne (2015),Drama
